# ref_application_id 294775143974774
# ref_asset_id -13305
"id"	"title"	"link"	"image_link"	"price"	"availability"	"condition"	"description"	"google_product_category"	"brand"	"additional_image_link"	"color"	"size"	"item_group_id"	"product_type"	"shipping"	"shipping_size"	"custom_label_0"	"custom_label_1"	"custom_label_2"	"custom_label_3"
"10291"	"Vans Og Old Skool Lx Vault Vlt Black"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/10291-vans-og-old-skool-lx-vault-vlt-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=60407"	"2490.00 CZK"	"in stock"	"new"	"Vans OG Old Skool LX Vault VLT Black si můžete vybrat ve Footshopu jenom za 2490 Kč. Značka: Vans, Barva: Černá, Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=60408,https://www.footshop.cz/Feeds/Crop.php?img=60409,https://www.footshop.cz/Feeds/Crop.php?img=60410,https://www.footshop.cz/Feeds/Crop.php?img=60411,https://www.footshop.cz/Feeds/Crop.php?img=60412,https://www.footshop.cz/Feeds/Crop.php?img=60413"	"Černá"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"10291"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"vans-old-skool"	""	""	"Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"
"15363"	"Vans Og Classic Slip-On Canvas Peacoat"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/15363-vans-og-classic-slip-on-canvas-peacoat.html"	"https://www.footshop.cz/Feeds/Crop.php?img=87109"	"1690.00 CZK"	"in stock"	"new"	"Vans OG Classic Slip-On Canvas Peacoat si můžete vybrat ve Footshopu jenom za 1690 Kč. Značka: Vans, Barva: Modrá, Dostupné velikosti: 35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=87110,https://www.footshop.cz/Feeds/Crop.php?img=87111,https://www.footshop.cz/Feeds/Crop.php?img=87112,https://www.footshop.cz/Feeds/Crop.php?img=87113,https://www.footshop.cz/Feeds/Crop.php?img=87114"	"Modrá"	"35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"15363"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"vans-slip-on"	""	""	"Dostupné velikosti: 35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"
"23969"	"Nike Grandstand Ii Black/ White-Neutral Grey"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/23969-nike-grandstand-ii-black-white-neutral-grey.html"	"https://www.footshop.cz/Feeds/Crop.php?img=135409"	"2290.00 CZK"	"in stock"	"new"	"Nike Grandstand II Black/ White-Neutral Grey si můžete vybrat ve Footshopu jenom za 2290 Kč. Značka: Nike, Barva: Černá, Dostupné velikosti: 40.5,41,42,42.5,43,44.5,45,45.5,46,47.5"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=135411,https://www.footshop.cz/Feeds/Crop.php?img=135412,https://www.footshop.cz/Feeds/Crop.php?img=135410,https://www.footshop.cz/Feeds/Crop.php?img=135413,https://www.footshop.cz/Feeds/Crop.php?img=135414"	"Černá"	"40.5,41,42,42.5,43,44.5,45,45.5,46,47.5"	"23969"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"40.5,41,42,42.5,43,44.5,45,45.5,46,47.5"	"nike-grandstand"	""	""	"Dostupné velikosti: 40.5,41,42,42.5,43,44.5,45,45.5,46,47.5"
"9935"	"Vans Og Sk8-Hi Lx Vault Black"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/9935-vans-og-sk8-hi-lx-vault-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=58358"	"2690.00 CZK"	"in stock"	"new"	"Vans OG Sk8-Hi LX Vault Black si můžete vybrat ve Footshopu jenom za 2690 Kč. Značka: Vans, Barva: Černá, Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=58359,https://www.footshop.cz/Feeds/Crop.php?img=58360,https://www.footshop.cz/Feeds/Crop.php?img=58361,https://www.footshop.cz/Feeds/Crop.php?img=58362,https://www.footshop.cz/Feeds/Crop.php?img=58363,https://www.footshop.cz/Feeds/Crop.php?img=58364"	"Černá"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"9935"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"vans-sk8"	""	""	"Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"
"28216"	"Nike Dualtone Racer Se Gym Red/ Gym Red-Team Red-Sail"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/28216-nike-dualtone-racer-se-gym-red-gym-red-team-red-sail.html"	"https://www.footshop.cz/Feeds/Crop.php?img=156676"	"2590.00 CZK"	"in stock"	"new"	"Nike Dualtone Racer SE Gym Red/ Gym Red-Team Red-Sail si můžete vybrat ve Footshopu jenom za 2590 Kč. Značka: Nike, Barva: Červená, Dostupné velikosti: 40.5,44.5,45,45.5,47,47.5"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=156677,https://www.footshop.cz/Feeds/Crop.php?img=156678,https://www.footshop.cz/Feeds/Crop.php?img=156679,https://www.footshop.cz/Feeds/Crop.php?img=156680,https://www.footshop.cz/Feeds/Crop.php?img=156681"	"Červená"	"40.5,44.5,45,45.5,47,47.5"	"28216"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"40.5,44.5,45,45.5,47,47.5"	"nike-dualtone-racer"	""	""	"Dostupné velikosti: 40.5,44.5,45,45.5,47,47.5"
"9928"	"Vans Og Classic Slip On Lx (Canvas) Black/ White Checkerboard"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/9928-vans-og-classic-slip-on-lx-canvas-black-white-checkerboard.html"	"https://www.footshop.cz/Feeds/Crop.php?img=58334"	"1690.00 CZK"	"in stock"	"new"	"Vans OG Classic Slip On LX (Canvas) Black/ White Checkerboard si můžete vybrat ve Footshopu jenom za 1690 Kč. Značka: Vans, Barva: Bílá, Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=58335,https://www.footshop.cz/Feeds/Crop.php?img=58336,https://www.footshop.cz/Feeds/Crop.php?img=58337,https://www.footshop.cz/Feeds/Crop.php?img=58338,https://www.footshop.cz/Feeds/Crop.php?img=58339,https://www.footshop.cz/Feeds/Crop.php?img=58340"	"Bílá"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"9928"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	""	""	""	"Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"
"9930"	"Vans Og Classic Slip On Lx (Canvas) Black"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/9930-vans-og-classic-slip-on-lx-canvas-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=58342"	"1690.00 CZK"	"in stock"	"new"	"Vans OG Classic Slip On LX (Canvas) Black si můžete vybrat ve Footshopu jenom za 1690 Kč. Značka: Vans, Barva: Černá, Dostupné velikosti: 34.5,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=58343,https://www.footshop.cz/Feeds/Crop.php?img=58344,https://www.footshop.cz/Feeds/Crop.php?img=58345,https://www.footshop.cz/Feeds/Crop.php?img=58346,https://www.footshop.cz/Feeds/Crop.php?img=58347,https://www.footshop.cz/Feeds/Crop.php?img=58348"	"Černá"	"34.5,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"9930"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"34.5,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	""	""	""	"Dostupné velikosti: 34.5,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"
"9933"	"Vans Og Sk8-Hi Lx Vault White"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/9933-vans-og-sk8-hi-lx-vault-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=58350"	"2690.00 CZK"	"in stock"	"new"	"Vans OG Sk8-Hi LX Vault White si můžete vybrat ve Footshopu jenom za 2690 Kč. Značka: Vans, Barva: Bílá, Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=58351,https://www.footshop.cz/Feeds/Crop.php?img=58352,https://www.footshop.cz/Feeds/Crop.php?img=58353,https://www.footshop.cz/Feeds/Crop.php?img=58354,https://www.footshop.cz/Feeds/Crop.php?img=58355,https://www.footshop.cz/Feeds/Crop.php?img=58356"	"Bílá"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"9933"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"vans-sk8"	""	""	"Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"
"10295"	"Vans Og Old Skool Lx Vl Vlt White"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/10295-vans-og-old-skool-lx-vl-vlt-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=60422"	"2490.00 CZK"	"in stock"	"new"	"Vans OG Old Skool LX VL VLT White si můžete vybrat ve Footshopu jenom za 2490 Kč. Značka: Vans, Barva: Bílá, Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=60423,https://www.footshop.cz/Feeds/Crop.php?img=60424,https://www.footshop.cz/Feeds/Crop.php?img=60425,https://www.footshop.cz/Feeds/Crop.php?img=60426,https://www.footshop.cz/Feeds/Crop.php?img=60427,https://www.footshop.cz/Feeds/Crop.php?img=60428"	"Bílá"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"10295"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"	"vans-old-skool"	""	""	"Dostupné velikosti: 34.5,35,36,36.5,37,38,38.5,39,40,40.5,41,42,42.5,43,44,44.5,45,46,47"
"27453"	"Nike Wmns Blazer Low Essential Black/ Black-Black"	"https://www.footshop.cz/cs/damske-tenisky-a-boty/27453-nike-wmns-blazer-low-essential-black-black-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=151341"	"1679.00 CZK"	"in stock"	"new"	"Nike Wmns Blazer Low Essential Black/ Black-Black si můžete vybrat ve Footshopu jenom za 1679 Kč. Značka: Nike, Barva: Černá, Dostupné velikosti: 36,37.5,38.5,39"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=151342,https://www.footshop.cz/Feeds/Crop.php?img=151343,https://www.footshop.cz/Feeds/Crop.php?img=151344,https://www.footshop.cz/Feeds/Crop.php?img=151345,https://www.footshop.cz/Feeds/Crop.php?img=151346"	"Černá"	"36,37.5,38.5,39"	"27453"	"Dámské tenisky a boty"	"CZ::GLS:69 CZK"	"36,37.5,38.5,39"	"nike-blazer"	"2390 Kč"	"30"	"Dostupné velikosti: 36,37.5,38.5,39"
"32515"	"Vans Sk8-Hi (Puffer) Safari"	"https://www.footshop.cz/cs/damske-tenisky-a-boty/32515-vans-sk8-hi-puffer-safari.html"	"https://www.footshop.cz/Feeds/Crop.php?img=176904"	"1490.00 CZK"	"in stock"	"new"	"Vans SK8-Hi (Puffer) Safari si můžete vybrat ve Footshopu jenom za 1490 Kč. Značka: Vans, Barva: Hnědá, Dostupné velikosti: 36.5,38,38.5,39,40,40.5"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=176906,https://www.footshop.cz/Feeds/Crop.php?img=176907,https://www.footshop.cz/Feeds/Crop.php?img=176905,https://www.footshop.cz/Feeds/Crop.php?img=176908,https://www.footshop.cz/Feeds/Crop.php?img=176909"	"Hnědá"	"36.5,38,38.5,39,40,40.5"	"32515"	"Dámské tenisky a boty"	"CZ::GLS:69 CZK"	"36.5,38,38.5,39,40,40.5"	"vans-sk8"	"2350 Kč"	"37"	"Dostupné velikosti: 36.5,38,38.5,39,40,40.5"
"10364"	"Alpha Industries Ma-1 Vf 59 257 Dark Green"	"https://www.footshop.cz/cs/bundy/10364-alpha-industries-ma-1-vf-59-257-dark-green.html"	"https://www.footshop.cz/Feeds/Crop.php?img=131170"	"3690.00 CZK"	"in stock"	"new"	"Alpha Industries MA-1 VF 59 257 Dark Green si můžete vybrat ve Footshopu jenom za 3690 Kč. Značka: Alpha Industries Inc., Barva: Zelená, Dostupné velikosti: S,M,L,XL"	"5598"	"Alpha Industries Inc."	"https://www.footshop.cz/Feeds/Crop.php?img=131171,https://www.footshop.cz/Feeds/Crop.php?img=131172,https://www.footshop.cz/Feeds/Crop.php?img=131173,https://www.footshop.cz/Feeds/Crop.php?img=131174,https://www.footshop.cz/Feeds/Crop.php?img=131175"	"Zelená"	"S,M,L,XL"	"10364"	"Bundy"	"CZ::GLS:0 CZK"	"S,M,L,XL"	""	"4590 Kč"	"20"	"Dostupné velikosti: S,M,L,XL"
"33533"	"The North Face Raglan Box Hoodie Red"	"https://www.footshop.cz/cs/mikiny/33533-the-north-face-raglan-box-hoodie-red.html"	"https://www.footshop.cz/Feeds/Crop.php?img=194490"	"2190.00 CZK"	"in stock"	"new"	"The North Face Raglan Box Hoodie Red si můžete vybrat ve Footshopu jenom za 2190 Kč. Značka: The North Face, Barva: Červená, Dostupné velikosti: XL"	"Mikiny"	"The North Face"	"https://www.footshop.cz/Feeds/Crop.php?img=194491,https://www.footshop.cz/Feeds/Crop.php?img=194492"	"Červená"	"XL"	"33533"	"Mikiny"	"CZ::GLS:69 CZK"	"XL"	""	""	""	"Dostupné velikosti: XL"
"35813"	"Selected Misa Warm Puffer Jacket Cameo Rose"	"https://www.footshop.cz/cs/bundy-a-kabaty/35813-selected-misa-warm-puffer-jacket-cameo-rose.html"	"https://www.footshop.cz/Feeds/Crop.php?img=192618"	"1390.00 CZK"	"in stock"	"new"	"SELECTED Misa Warm Puffer Jacket Cameo Rose si můžete vybrat ve Footshopu jenom za 1390 Kč. Značka: SELECTED, Barva: Růžová, Dostupné velikosti: 34,36,38,40"	"5598"	"SELECTED"	"https://www.footshop.cz/Feeds/Crop.php?img=192619,https://www.footshop.cz/Feeds/Crop.php?img=192620"	"Růžová"	"34,36,38,40"	"35813"	"Bundy a kabáty"	"CZ::GLS:69 CZK"	"34,36,38,40"	""	"3320 Kč"	"58"	"Dostupné velikosti: 34,36,38,40"
"35220"	"Opening Ceremony Plush Velour Leggings Black"	"https://www.footshop.cz/cs/dziny-a-kalhoty/35220-opening-ceremony-plush-velour-leggings-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=191637"	"6470.00 CZK"	"in stock"	"new"	"Opening Ceremony Plush Velour Leggings Black si můžete vybrat ve Footshopu jenom za 6470 Kč. Značka: Opening Ceremony, Barva: Černá, Dostupné velikosti: S,L"	"204"	"Opening Ceremony"	"https://www.footshop.cz/Feeds/Crop.php?img=191638,https://www.footshop.cz/Feeds/Crop.php?img=191639"	"Černá"	"S,L"	"35220"	"Džíny a kalhoty"	"CZ::GLS:0 CZK"	"S,L"	""	""	""	"Dostupné velikosti: S,L"
"35219"	"Opening Ceremony Velour Crop Hoodie Black Multi"	"https://www.footshop.cz/cs/mikiny-a-svetry/35219-opening-ceremony-velour-crop-hoodie-black-multi.html"	"https://www.footshop.cz/Feeds/Crop.php?img=191634"	"8290.00 CZK"	"in stock"	"new"	"Opening Ceremony Velour Crop Hoodie Black Multi si můžete vybrat ve Footshopu jenom za 8290 Kč. Značka: Opening Ceremony, Barva: Černá, Dostupné velikosti: S,M,L"	"212"	"Opening Ceremony"	"https://www.footshop.cz/Feeds/Crop.php?img=191635,https://www.footshop.cz/Feeds/Crop.php?img=191636"	"Černá"	"S,M,L"	"35219"	"Mikiny a svetry"	"CZ::GLS:0 CZK"	"S,M,L"	""	""	""	"Dostupné velikosti: S,M,L"
"35232"	"Opening Ceremony Crinkle Nylon Jogging Pants Black"	"https://www.footshop.cz/cs/dziny-a-kalhoty/35232-opening-ceremony-crinkle-nylon-jogging-pants-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=191616"	"5740.00 CZK"	"in stock"	"new"	"Opening Ceremony Crinkle Nylon Jogging Pants Black si můžete vybrat ve Footshopu jenom za 5740 Kč. Značka: Opening Ceremony, Barva: Černá, Dostupné velikosti: S,M,L"	"204"	"Opening Ceremony"	"https://www.footshop.cz/Feeds/Crop.php?img=191617,https://www.footshop.cz/Feeds/Crop.php?img=191618"	"Černá"	"S,M,L"	"35232"	"Džíny a kalhoty"	"CZ::GLS:0 CZK"	"S,M,L"	""	""	""	"Dostupné velikosti: S,M,L"
"35832"	"Filling Pieces Low Fade Cosmo Infinity Mint"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/35832-filling-pieces-low-fade-cosmo-infinity-mint.html"	"https://www.footshop.cz/Feeds/Crop.php?img=191979"	"6190.00 CZK"	"in stock"	"new"	"Filling Pieces Low Fade Cosmo Infinity Mint si můžete vybrat ve Footshopu jenom za 6190 Kč. Značka: Filling Pieces, Barva: Zelená, Dostupné velikosti: 36,37,38,39,41,42,43,44,45,46"	"187"	"Filling Pieces"	"https://www.footshop.cz/Feeds/Crop.php?img=191981,https://www.footshop.cz/Feeds/Crop.php?img=191982,https://www.footshop.cz/Feeds/Crop.php?img=191980,https://www.footshop.cz/Feeds/Crop.php?img=191983,https://www.footshop.cz/Feeds/Crop.php?img=191984"	"Zelená"	"36,37,38,39,41,42,43,44,45,46"	"35832"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"36,37,38,39,41,42,43,44,45,46"	""	""	""	"Dostupné velikosti: 36,37,38,39,41,42,43,44,45,46"
"9155"	"adidas Gazelle Core Black/ White/ Gold Metalic"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/9155-adidas-gazelle-core-black-white-gold-metalic.html"	"https://www.footshop.cz/Feeds/Crop.php?img=52907"	"2690.00 CZK"	"in stock"	"new"	"adidas Gazelle Core Black/ White/ Gold Metalic si můžete vybrat ve Footshopu jenom za 2690 Kč. Značka: adidas Originals, Barva: Černá, Dostupné velikosti: 41 1/3,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3"	"187"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=52901,https://www.footshop.cz/Feeds/Crop.php?img=52902,https://www.footshop.cz/Feeds/Crop.php?img=52903,https://www.footshop.cz/Feeds/Crop.php?img=52904,https://www.footshop.cz/Feeds/Crop.php?img=52905,https://www.footshop.cz/Feeds/Crop.php?img=52906"	"Černá"	"41 1/3,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3"	"9155"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"41 1/3,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3"	"adidas-gazelle"	""	""	"Dostupné velikosti: 41 1/3,42 2/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3"
"36120"	"Nike Air Tailwind 79 Indigo Force/ White-Black-Team Orange"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/36120-nike-air-tailwind-79-indigo-force-white-black-team-orange.html"	"https://www.footshop.cz/Feeds/Crop.php?img=194964"	"2290.00 CZK"	"in stock"	"new"	"Nike Air Tailwind 79 Indigo Force/ White-Black-Team Orange si můžete vybrat ve Footshopu jenom za 2290 Kč. Značka: Nike, Barva: Modrá, Dostupné velikosti: 41,42,42.5,43,44,44.5,45,45.5,46,47"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=194966,https://www.footshop.cz/Feeds/Crop.php?img=194967,https://www.footshop.cz/Feeds/Crop.php?img=194965,https://www.footshop.cz/Feeds/Crop.php?img=194968,https://www.footshop.cz/Feeds/Crop.php?img=194969"	"Modrá"	"41,42,42.5,43,44,44.5,45,45.5,46,47"	"36120"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"41,42,42.5,43,44,44.5,45,45.5,46,47"	""	""	""	"Dostupné velikosti: 41,42,42.5,43,44,44.5,45,45.5,46,47"
"37349"	"Rains Jacket Metallic Ice Grey"	"https://www.footshop.cz/cs/plastenky/37349-rains-jacket-metallic-ice-grey.html"	"https://www.footshop.cz/Feeds/Crop.php?img=194806"	"2090.00 CZK"	"in stock"	"new"	"Rains Jacket Metallic Ice Grey si můžete vybrat ve Footshopu jenom za 2090 Kč. Značka: Rains, Barva: Šedá, Dostupné velikosti: XS/S,S/M,M/L,L/XL"	"3066"	"Rains"	"https://www.footshop.cz/Feeds/Crop.php?img=194807,https://www.footshop.cz/Feeds/Crop.php?img=194808,https://www.footshop.cz/Feeds/Crop.php?img=194809,https://www.footshop.cz/Feeds/Crop.php?img=198393,https://www.footshop.cz/Feeds/Crop.php?img=198394,https://www.footshop.cz/Feeds/Crop.php?img=198395"	"Šedá"	"XS/S,S/M,M/L,L/XL"	"37349"	"Pláštěnky"	"CZ::GLS:69 CZK"	"XS/S,S/M,M/L,L/XL"	""	""	""	"Dostupné velikosti: XS/S,S/M,M/L,L/XL"
"37513"	"Levis® Mile High Super Skinny Jeans Grey"	"https://www.footshop.cz/cs/dziny-a-kalhoty/37513-levis-mile-high-super-skinny-jeans-grey.html"	"https://www.footshop.cz/Feeds/Crop.php?img=196799"	"2790.00 CZK"	"in stock"	"new"	"Levis® Mile High Super Skinny Jeans Grey si můžete vybrat ve Footshopu jenom za 2790 Kč. Značka: Levi's®, Barva: Černá, Dostupné velikosti: W29/L28,W30/L28,W25/L28"	"204"	"Levi's®"	"https://www.footshop.cz/Feeds/Crop.php?img=196800,https://www.footshop.cz/Feeds/Crop.php?img=196801"	"Černá"	"W29/L28,W30/L28,W25/L28"	"37513"	"Džíny a kalhoty"	"CZ::GLS:0 CZK"	"W29/L28,W30/L28,W25/L28"	""	""	""	"Dostupné velikosti: W29/L28,W30/L28,W25/L28"
"37552"	"Converse X Perks And Mini ""Mutation"" Hoodie Green Sheen"	"https://www.footshop.cz/cs/mikiny/37552-converse-x-perks-and-mini-mutation-hoodie-green-sheen.html"	"https://www.footshop.cz/Feeds/Crop.php?img=196841"	"2590.00 CZK"	"in stock"	"new"	"Converse x Perks and Mini ""Mutation"" Hoodie Green Sheen si můžete vybrat ve Footshopu jenom za 2590 Kč. Značka: Converse, Barva: Žlutá, Dostupné velikosti: XS,S,M,L,XL,XXL"	"Mikiny"	"Converse"	"https://www.footshop.cz/Feeds/Crop.php?img=196842,https://www.footshop.cz/Feeds/Crop.php?img=196843,https://www.footshop.cz/Feeds/Crop.php?img=196844,https://www.footshop.cz/Feeds/Crop.php?img=196845,https://www.footshop.cz/Feeds/Crop.php?img=197439,https://www.footshop.cz/Feeds/Crop.php?img=197440,https://www.footshop.cz/Feeds/Crop.php?img=197441,https://www.footshop.cz/Feeds/Crop.php?img=197442"	"Žlutá"	"XS,S,M,L,XL,XXL"	"37552"	"Mikiny"	"CZ::GLS:0 CZK"	"XS,S,M,L,XL,XXL"	""	""	""	"Dostupné velikosti: XS,S,M,L,XL,XXL"
"37307"	"adidas Degrade Track Top Black"	"https://www.footshop.cz/cs/mikiny-a-svetry/37307-adidas-degrade-track-top-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197370"	"2040.00 CZK"	"in stock"	"new"	"adidas Degrade Track Top Black si můžete vybrat ve Footshopu jenom za 2040 Kč. Značka: adidas Originals, Barva: Černá, Dostupné velikosti: S,M,L,XL,XXL"	"212"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=197371,https://www.footshop.cz/Feeds/Crop.php?img=197372"	"Černá"	"S,M,L,XL,XXL"	"37307"	"Mikiny a svetry"	"CZ::GLS:69 CZK"	"S,M,L,XL,XXL"	""	""	""	"Dostupné velikosti: S,M,L,XL,XXL"
"33531"	"Vans Og Era Lx (Suede) Deep Water"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/33531-vans-og-era-lx-suede-deep-water.html"	"https://www.footshop.cz/Feeds/Crop.php?img=181831"	"1990.00 CZK"	"in stock"	"new"	"Vans Og Era Lx (Suede) Deep Water si můžete vybrat ve Footshopu jenom za 1990 Kč. Značka: Vans, Barva: Modrá, Dostupné velikosti: 42,42.5,43,44,44.5,45,46"	"187"	"Vans"	"https://www.footshop.cz/Feeds/Crop.php?img=181832,https://www.footshop.cz/Feeds/Crop.php?img=181833,https://www.footshop.cz/Feeds/Crop.php?img=181834,https://www.footshop.cz/Feeds/Crop.php?img=181835,https://www.footshop.cz/Feeds/Crop.php?img=181836"	"Modrá"	"42,42.5,43,44,44.5,45,46"	"33531"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"42,42.5,43,44,44.5,45,46"	"vans-era"	""	""	"Dostupné velikosti: 42,42.5,43,44,44.5,45,46"
"32322"	"adidas Munchen Super SPZL Collegiate Royal/ Off White/ Off White"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/32322-adidas-munchen-super-spzl-collegiate-royal-off-white-off-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=175946"	"2090.00 CZK"	"in stock"	"new"	"adidas Munchen Super SPZL Collegiate Royal/ Off White/ Off White si můžete vybrat ve Footshopu jenom za 2090 Kč. Značka: adidas Originals, Barva: Modrá, Dostupné velikosti: 41 1/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48"	"187"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=175947,https://www.footshop.cz/Feeds/Crop.php?img=175948,https://www.footshop.cz/Feeds/Crop.php?img=175949,https://www.footshop.cz/Feeds/Crop.php?img=175950,https://www.footshop.cz/Feeds/Crop.php?img=175951"	"Modrá"	"41 1/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48"	"32322"	"Pánské tenisky a boty"	"CZ::GLS:69 CZK"	"41 1/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48"	"adidas-munchen"	"2990 Kč"	"30"	"Dostupné velikosti: 41 1/3,43 1/3,44,44 2/3,45 1/3,46,46 2/3,47 1/3,48"
